,0,1,title
0,0,http://www.memphis.edu,
258,258,http://www.memphis.edu/bursar/tuition.php,Tuition Estimator -       	Bursar's Office      	 - University of Memphis   
259,259,http://www.memphis.edu/admissions/counselors_state.php,Counselors by State -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
260,260,http://www.memphis.edu/admissions/freshmen/timeframe.php,Application Timeframe -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
261,261,http://www.memphis.edu/admissions/contact.php,Contact the Office of Admissions  -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
262,262,http://www.memphis.edu/admissions/freshmen/app_fee_waiver.php,Freshman Application Fee Waiver  -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
263,263,http://www.memphis.edu/admissions/freshmen/index.php,First Time Freshmen -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
264,264,http://www.memphis.edu/admissions/freshmen/app_ack.php,Application Acknowledgement  -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
265,265,http://www.memphis.edu/nso/,Information -       	New Student Orientation      	 - University of Memphis   
266,266,http://www.memphis.edu/admissions/freshmen/visitcampus.php,Visit Campus -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
267,267,http://www.memphis.edu/advising/,We want you back! -       	Advising      	 - University of Memphis   
268,268,http://www.memphis.edu/admissions/international/index.php,International Students -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
269,269,http://www.memphis.edu/admissions/transfer/index.php,Transfers -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
270,270,http://www.memphis.edu/admissions/freshmen/residency.php,Residency Information  -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
271,271,http://www.memphis.edu/academics/ugmajors.php,"UofM Undergraduate Majors, Minors and Concentrations -       		Academics      		 - University of Memphis   "
272,272,http://www.memphis.edu/admissions/freshmen/comp_review.php, Comprehensive Review Explained -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
273,273,http://www.memphis.edu/admissions/readmit/index.php,Readmit Students -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
274,274,http://www.memphis.edu/law/futurestudents/index.php,Admissions -       	School of Law       	 - University of Memphis   
275,275,http://www.memphis.edu/admissions/freshmen/app_dec.php,Application Decision  -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
276,276,http://www.memphis.edu/graduateadmissions,
277,277,http://www.memphis.edu/admissions/freshmen/nonres_tuition.php,Non-Resident Tuition  -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
278,278,http://www.memphis.edu/admissions/freshmen/req_freshman.php,Freshman Requirements  -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
279,279,http://www.memphis.edu/admissions/freshmen,
280,280,http://www.memphis.edu/campuscard/,Campus Card -       	Campus Card      	 - University of Memphis   
281,281,http://www.memphis.edu/admissions/high-school/index.php,High School -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
282,282,http://www.memphis.edu/admissions/freshmen/evea.php,Eligibility Verification for Entitlement -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
283,283,http://www.memphis.edu/admissions/freshmen/talented10.php,The Talented 10% -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
284,284,http://www.memphis.edu/admissions/freshmen/border.php,Border County Tuition Waiver  -       	Undergraduate Admissions and Orientation      	 - University of Memphis   
285,285,http://www.memphis.edu/dualenrollment/index.php,Dual Enrollment -       	Dual Enrollment      	 - University of Memphis   
286,286,http://www.memphis.edu/scholarships/index.php,Scholarships -       	Scholarships      	 - University of Memphis   
287,287,http://www.memphis.edu/aleks/,ALEKS -       	ALEKS      	 - University of Memphis   
288,288,http://www.memphis.edu/rsp/compliance/cayuse_irb.php,Cayuse IRB -       	RSP      	 - University of Memphis   
289,289,http://www.memphis.edu/libraries/special-collections/researcher_record.php,Departmental Forms -       	Libraries      	 - University of Memphis   
290,290,http://www.memphis.edu/libraries/special-collections/resources.php,Resources -       	Libraries      	 - University of Memphis   
291,291,http://www.memphis.edu/libraries/resources/index.php,Resources -       	Libraries      	 - University of Memphis   
292,292,http://www.memphis.edu/heritageroom,
293,293,http://www.memphis.edu/libraries/technology/index.php,Technology Portal -       	Libraries      	 - University of Memphis   
294,294,http://www.memphis.edu/libraries/services/index.php,Services -       	Libraries      	 - University of Memphis   
295,295,http://www.memphis.edu/libraries/instruction/index.php,Library Instructional Services -       	Libraries      	 - University of Memphis   
296,296,http://www.memphis.edu/libraries/special-collections/hours.php,Hours and Location -       	Libraries      	 - University of Memphis   
297,297,http://www.memphis.edu/libraries/special-collections/index.php,Special Collections -       	Libraries      	 - University of Memphis   
298,298,http://www.memphis.edu/libraries/about/index.php,About University Libraries -       	Libraries      	 - University of Memphis   
299,299,http://www.memphis.edu/libraries/special-collections/staff.php,Staff -       	Libraries      	 - University of Memphis   
300,300,http://www.memphis.edu/hookspapers/index.php,Benjamin Lawson Hooks Papers -       	Benjamin Lawson Hooks Papers      	 - University of Memphis   
301,301,http://www.memphis.edu/uofmglobal/about/faculty.php,Our Faculty -       	UofM Global      	 - University of Memphis   
302,302,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-reading.php,Master of Science Reading -       	UofM Global      	 - University of Memphis   
303,303,http://www.memphis.edu/uofmglobal/services/additional-support.php,Additional Support -       	UofM Global      	 - University of Memphis   
304,304,http://www.memphis.edu/uofmglobal/services/advising/advising.php,Advising -       	UofM Global      	 - University of Memphis   
305,305,http://www.memphis.edu/uofmglobal/degrees/graduate/mat-special-education.php,MAT Special Education -       	UofM Global      	 - University of Memphis   
306,306,http://www.memphis.edu/uofmglobal/degrees/graduate/ma-criminal-justice.php,Master of Arts Criminal Justice -       	UofM Global      	 - University of Memphis   
307,307,http://www.memphis.edu/uofmglobal/degrees/undergraduate/undergrad-business.php,Business Professions | Undergraduate Programs -       	UofM Global      	 - University of Memphis   
308,308,http://www.memphis.edu/uofmglobal/degrees/undergraduate/undergrad-humanities.php,Humanities | Undergraduate Programs -       	UofM Global      	 - University of Memphis   
309,309,http://www.memphis.edu/uofmglobal/about/request-information.php,Request Information -       	UofM Global      	 - University of Memphis   
310,310,http://www.memphis.edu/uofmglobal/services/registration/registration.php,Course Registration -       	UofM Global      	 - University of Memphis   
311,311,http://www.memphis.edu/uofmglobal/degrees/graduate/ma-liberal-studies.php,Master of Arts Liberal Studies -       	UofM Global      	 - University of Memphis   
312,312,http://www.memphis.edu/uofmglobal/degrees/graduate/engineering.php,Engineering | Graduate Programs -       	UofM Global      	 - University of Memphis   
313,313,http://www.memphis.edu/uofmglobal/degrees/graduate/graduate-health-professions.php,Health Professions | Graduate Programs -       	UofM Global      	 - University of Memphis   
314,314,http://www.memphis.edu/uofmglobal/degrees,
315,315,http://www.memphis.edu/uofmglobal/degrees/graduate/ma-english-second-language.php,Master of Arts in English with a concentration in ESL -       	UofM Global      	 - University of Memphis   
316,316,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-sport-commerce.php,Master of Science Sport Commerce -       	UofM Global      	 - University of Memphis   
317,317,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-school-library-information-specialist.php,Certificate School Library Information Specialist -       	UofM Global      	 - University of Memphis   
318,318,http://www.memphis.edu/uofmglobal/degrees/graduate/ms-physical-education-teacher-education.php,Master of Science Physical Education Teacher Education -       	UofM Global      	 - University of Memphis   
319,319,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-local-government-management.php,Certificate Local Government Management -       	UofM Global      	 - University of Memphis   
320,320,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-population-health.php,Certificate Population Health -       	UofM Global      	 - University of Memphis   
321,321,http://www.memphis.edu/uofmglobal/degrees/graduate/master-public-health.php,Master of Public Health -       	UofM Global      	 - University of Memphis   
322,322,http://www.memphis.edu/uofmglobal/services/index.php,UofM Global Student Services and Support -       	UofM Global      	 - University of Memphis   
323,323,http://www.memphis.edu/uofmglobal/services/learning/degree-pathways.php,Degree Pathways -       	UofM Global      	 - University of Memphis   
324,324,http://www.memphis.edu/uofmglobal/degrees/graduate-certificates.php,Graduate Certificates -       	UofM Global      	 - University of Memphis   
325,325,http://www.memphis.edu/uofmglobal/degrees/graduate/graduate-social-science.php,Social Science | Graduate Programs -       	UofM Global      	 - University of Memphis   
326,326,http://www.memphis.edu/uofmglobal/degrees/graduate/mat-secondary-education.php,MAT Secondary Education -       	UofM Global      	 - University of Memphis   
327,327,http://www.memphis.edu/uofmglobal/financialaid/,Financial Aid -       	UofM Global      	 - University of Memphis   
328,328,http://www.memphis.edu/uofmglobal/degrees/undergraduate/undergrad-health-professions.php,Health Professions | Undergraduate Programs -       	UofM Global      	 - University of Memphis   
329,329,http://www.memphis.edu/uofmglobal/about/fees.php,Fees -       	UofM Global      	 - University of Memphis   
330,330,http://www.memphis.edu/uofmglobal/degrees/graduate/certificate-community-college-teaching-leadership.php,Certificate Community College Teaching and Leadership -       	UofM Global      	 - University of Memphis   
